_id,content,author,attach_files[0],attach_files[1],attach_files[2],attach_files[3],attach_files[4],created_at,updated_at,files.type,files.url[0],files.url[1],__v,scopte,scope,deleted_at,like_by[0],like_by[1],like_by[2],like_by[3],like_by[4],like_by[5],like_by[6],like_by[7],like_by[8],shared,originPost,comments[0],comments[1],comments[2],comments[3],comments[4],comments[5],comments[6],hashtag[0],mention,mention[0]
6439862ad031c2c59fd3fe05,MC,634d65bdb3114411daa05050,,,,,,2023-04-14T16:58:18.102Z,2023-04-14T16:58:18.107Z,,,,0,,public,,634d65bdb3114411daa05050,63552666506fee74687ceca6,,,,,,,,0,,6439de56c3047c5c07723194,643bf5110f24f7aed44abfce,644390a4c8017298712d707c,,,,,,,
6439f0640a9099157ccd3d75,Bài viết mới,634d65bdb3114411daa05050,,,,,,2023-04-15T00:31:32.306Z,2023-04-15T00:31:32.314Z,,,,0,,public,,634d65bdb3114411daa05050,63a0552a5e937730e63be0f8,63552666506fee74687ceca6,,,,,,,0,,643bf31b0f24f7aed44abf41,,,,,,,,,
643d45b2ab507074d37f41ed,Dancing duck,6355536111e768b93479d6a9,,,,,,2023-04-17T13:12:18.106Z,2023-04-17T13:12:18.108Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
643d45c655a5a0251b31c301,Dancing duck,6355536111e768b93479d6a9,,,,,,2023-04-17T13:12:38.842Z,2023-04-17T13:12:38.848Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
643d477557eaded93b0b13f7,Dancing duck,6355536111e768b93479d6a9,,,,,,2023-04-17T13:19:49.865Z,2023-04-17T13:19:49.868Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
643d47bd24e80e9f34dd43fd,Dancing duck,6355536111e768b93479d6a9,,,,,,2023-04-17T13:21:01.350Z,2023-04-17T13:21:01.353Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
643d48a024e80e9f34dd4405,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation — freeing you to create without sweating the small things.",63a9471281178b4c4af8c627,643d48a024e80e9f34dd4403,,,,,2023-04-17T13:24:48.650Z,2023-04-17T13:24:48.650Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
643d5baa8dba0e7be7ae1d18,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation — freeing you to create without sweating the small things.",634d65bdb3114411daa05050,643d5ba98dba0e7be7ae1d14,643d5baa8dba0e7be7ae1d16,,,,2023-04-17T14:46:02.869Z,2023-04-17T14:46:02.870Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,643f5afb7f52d54abc206f84,,,,,,,,,
643d5bf58dba0e7be7ae1d24,PHP 🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-17T14:47:17.696Z,2023-04-17T14:47:17.697Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
643f59617f52d54abc206ed6,Puhsing 🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-19T03:00:49.510Z,2023-04-19T03:00:49.514Z,,,,0,,public,,634d65bdb3114411daa05050,63a0552a5e937730e63be0f8,,,,,,,,0,,643f61807f52d54abc20723c,643f61e77f52d54abc207250,643fac675be878be2b9767a2,643facbe5be878be2b976826,,,,,,
643face65be878be2b97684a,pray,634d65bdb3114411daa05050,643face65be878be2b976848,,,,,2023-04-19T08:57:10.776Z,2023-04-19T08:57:10.777Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,643fb0a95be878be2b976976,,,,,,,,,
64438995e104b7681db9656b,jok,634d65bdb3114411daa05050,64438995e104b7681db96569,,,,,2023-04-22T07:15:33.365Z,2023-04-22T07:15:33.366Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64438997e104b7681db96576,jok,634d65bdb3114411daa05050,64438997e104b7681db96574,,,,,2023-04-22T07:15:35.375Z,2023-04-22T07:15:35.375Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6443de3ba953b66cd329fddb,jaian,634d65bdb3114411daa05050,6443de3ba953b66cd329fdd9,,,,,2023-04-22T13:16:43.225Z,2023-04-22T13:16:43.225Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
6444d26110f4465d946409c4,post,63a9471281178b4c4af8c627,,,,,,2023-04-23T06:38:25.767Z,2023-04-23T06:38:25.768Z,,,,0,,public,,,,,,,,,,,0,,6444d28c10f4465d946409fc,,,,,,,,,
6444fb0b2a282b34f1f0b770,shaaaa,634d65bdb3114411daa05050,6444fb0b2a282b34f1f0b76e,,,,,2023-04-23T09:31:55.816Z,2023-04-23T09:31:55.816Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6444fb0d2a282b34f1f0b77b,shaaaa,634d65bdb3114411daa05050,6444fb0d2a282b34f1f0b779,,,,,2023-04-23T09:31:57.084Z,2023-04-23T09:31:57.085Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6444fb462a282b34f1f0b798,lpl,634d65bdb3114411daa05050,6444fb452a282b34f1f0b796,,,,,2023-04-23T09:32:54.006Z,2023-04-23T09:32:54.009Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6444fcee2a282b34f1f0b7cd,fgh,634d65bdb3114411daa05050,,,,,,2023-04-23T09:39:58.370Z,2023-04-23T09:39:58.370Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6444fe572a282b34f1f0b814,yhgg,634d65bdb3114411daa05050,6444fe572a282b34f1f0b812,,,,,2023-04-23T09:45:59.688Z,2023-04-23T09:45:59.688Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644696b4fec33464031e7dc1,post,63a948b781178b4c4af8c6f5,644696b3fec33464031e7dbd,644696b4fec33464031e7dbf,,,,2023-04-24T14:48:20.931Z,2023-04-24T14:48:20.932Z,,,,0,,public,,63552666506fee74687ceca6,,,,,,,,,0,,,,,,,,,,,
64469d2bfec33464031e7eb2,"Python is a computer programming language often used to build websites and software, automate tasks, and conduct data analysis. Python is a general-purpose language, meaning it can be used to create a variety of different programs and isn't specialized for any specific problems.",63552666506fee74687ceca6,,,,,,2023-04-24T15:15:55.798Z,2023-04-24T15:15:55.798Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64469d6dfec33464031e7ed9,"Python is a computer programming language often used to build websites and software, automate tasks, and conduct data analysis. Python is a general-purpose language, meaning it can be used to create a variety of different programs and isn't specialized for any specific problems.",63a948b781178b4c4af8c6f5,,,,,,2023-04-24T15:17:01.123Z,2023-04-24T15:17:01.123Z,,,,0,,public,,,,,,,,,,,0,,6468751b5d202dfab185a739,,,,,,,,,
64469e12fec33464031e7f02,🔥🐍,63a948b781178b4c4af8c6f5,,,,,,2023-04-24T15:19:46.873Z,2023-04-24T15:19:46.873Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64469fad1e2dbfa92193b0be,py,63a948b781178b4c4af8c6f5,,,,,,2023-04-24T15:26:37.071Z,2023-04-24T15:26:37.079Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6446a0c01e2dbfa92193b11e,py,63a948b781178b4c4af8c6f5,,,,,,2023-04-24T15:31:12.261Z,2023-04-24T15:31:12.262Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64473f8fa78b066255a86424,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:48:47.468Z,2023-04-25T02:48:47.468Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64473fa14969351f61cd1bc9,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:49:05.858Z,2023-04-25T02:49:05.861Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64473fe939cfcbebad499e63,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:50:17.219Z,2023-04-25T02:50:17.223Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64474035d33887e3bc7464b8,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:51:33.336Z,2023-04-25T02:51:33.340Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644740808a226d1186fa1fd8,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:52:48.646Z,2023-04-25T02:52:48.649Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644740949faeb9cd37358569,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:53:08.260Z,2023-04-25T02:53:08.263Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644740b046f7b6eb6c9a1400,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:53:36.705Z,2023-04-25T02:53:36.708Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644740ef198a0a3094e10d2b,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:54:39.934Z,2023-04-25T02:54:39.940Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644740fef5868120c3ed2649,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:54:54.526Z,2023-04-25T02:54:54.530Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6447413b557d011906b8fe6c,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:55:55.543Z,2023-04-25T02:55:55.546Z,,,,0,,public,,,,,,,,,,,0,,644b833368ba930102d55bba,64535b40b103988e98ca394f,,,,,,,,
6447418986192ac85d40cb45,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:57:13.542Z,2023-04-25T02:57:13.545Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644741ab8dc8e4bde7b836a7,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:57:47.773Z,2023-04-25T02:57:47.776Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
644741f3a73527611572c88c,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T02:58:59.274Z,2023-04-25T02:58:59.280Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
6447423c13b4a55c1060d5bb,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T03:00:12.123Z,2023-04-25T03:00:12.128Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
644742f72eac171e319e71b3,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T03:03:19.034Z,2023-04-25T03:03:19.037Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
644743049a1f65e8e7fe9939,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T03:03:32.320Z,2023-04-25T03:03:32.323Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64474311c5f970608ffa73cf,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T03:03:45.710Z,2023-04-25T03:03:45.713Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
64474328c5f970608ffa73e2,🅿️H🅿️,63a9471281178b4c4af8c627,,,,,,2023-04-25T03:04:08.622Z,2023-04-25T03:04:08.623Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
64507087f0c192c08f43f60d,Top Python libraries for NLP,63a948b781178b4c4af8c6f5,64507087f0c192c08f43f60b,,,,,2023-05-02T02:08:07.169Z,2023-05-02T02:08:07.169Z,,,,0,,public,,634d65bdb3114411daa05050,63a948b781178b4c4af8c6f5,,,,,,,,0,,645a35550420222450275191,645a35be04202224502751c8,,,,,,,,
6455a87794bf4264445d358b,mkmk,63a948b781178b4c4af8c6f5,,,,,,2023-05-06T01:08:07.066Z,2023-05-06T01:08:07.067Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
6455a88094bf4264445d3597,mkmk,63a948b781178b4c4af8c6f5,,,,,,2023-05-06T01:08:16.938Z,2023-05-06T01:08:16.938Z,,,,0,,public,,,,,,,,,,,0,,645ca380133577c8358d6f20,,,,,,,,,
645e4b1eb3971b35ff67728d,jkkkl,634d65bdb3114411daa05050,645e4b1eb3971b35ff67728b,,,,,2023-05-12T14:20:14.885Z,2023-05-12T14:20:14.886Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
645e4d0fb3971b35ff6772c5,Goat\n,634d65bdb3114411daa05050,645e4d0fb3971b35ff6772c3,,,,,2023-05-12T14:28:31.702Z,2023-05-12T14:28:31.703Z,,,,0,,public,,634d65bdb3114411daa05050,63a948b781178b4c4af8c6f5,,,,,,,,0,,,,,,,,,,,
645e659c40cb746432d548dd,ab\n,634d65bdb3114411daa05050,,,,,,2023-05-12T16:13:16.862Z,2023-05-12T16:13:16.863Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
645ecba440cb746432d54a04,no\n,634d65bdb3114411daa05050,645ecba440cb746432d54a02,,,,,2023-05-12T23:28:36.349Z,2023-05-12T23:28:36.350Z,,,,0,,public,,,,,,,,,,,0,,64630f01ce808673018d3f3c,,,,,,,,,
645edcc39b3a5e77ae2e7b60,abba,634d65bdb3114411daa05050,645edcc39b3a5e77ae2e7b5e,,,,,2023-05-13T00:41:39.606Z,2023-05-13T00:41:39.606Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,64630ec6ce808673018d3f2c,,,,,,,,,
645edcc69b3a5e77ae2e7b6c,abba,634d65bdb3114411daa05050,645edcc69b3a5e77ae2e7b6a,,,,,2023-05-13T00:41:42.611Z,2023-05-13T00:41:42.612Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
645ee09c9b3a5e77ae2e7c11,bâb,634d65bdb3114411daa05050,645ee09c9b3a5e77ae2e7c0f,,,,,2023-05-13T00:58:04.683Z,2023-05-13T00:58:04.683Z,,,,0,,public,,63552666506fee74687ceca6,634d65bdb3114411daa05050,,,,,,,,0,,,,,,,,,,,
645ee1819b3a5e77ae2e7c1d,alo,634d65bdb3114411daa05050,645ee1819b3a5e77ae2e7c1b,,,,,2023-05-13T01:01:53.991Z,2023-05-13T01:01:53.992Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
645ee1c79b3a5e77ae2e7c3e,goat,634d65bdb3114411daa05050,645ee1c79b3a5e77ae2e7c3c,,,,,2023-05-13T01:03:03.263Z,2023-05-13T01:03:03.263Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,645f08e8dd6d7c8a0f35f706,645f08ebdd6d7c8a0f35f70e,645f08f5dd6d7c8a0f35f720,,,,,,,
645ef66d62b50326251efc53,Python,63552666506fee74687ceca6,,,,,,2023-05-13T02:31:09.517Z,2023-05-13T02:31:09.518Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
645ef6d262b50326251efc64,Python,63a948b781178b4c4af8c6f5,,,,,,2023-05-13T02:32:50.619Z,2023-05-13T02:32:50.619Z,,,,0,,public,,634d65bdb3114411daa05050,63a948b781178b4c4af8c6f5,,,,,,,,0,,,,,,,,,,,
645ef70e62b50326251efc84,Python,63a948b781178b4c4af8c6f5,,,,,,2023-05-13T02:33:50.588Z,2023-05-13T02:33:50.588Z,,,,0,,public,,634d65bdb3114411daa05050,63a948b781178b4c4af8c6f5,,,,,,,,0,,,,,,,,,,,
645ef72962b50326251efc93,Python,63552666506fee74687ceca6,,,,,,2023-05-13T02:34:17.244Z,2023-05-13T02:34:17.244Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
645ef7ce62b50326251efd42,posst,63552666506fee74687ceca6,,,,,,2023-05-13T02:37:02.270Z,2023-05-13T02:37:02.270Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
645ef7dc62b50326251efd52,posst,63552666506fee74687ceca6,,,,,,2023-05-13T02:37:16.065Z,2023-05-13T02:37:16.065Z,,,,0,,public,,,,,,,,,,,0,,,,,,,,,,,
645ef7ed62b50326251efd70,posst,63552666506fee74687ceca6,,,,,,2023-05-13T02:37:33.233Z,2023-05-13T02:37:33.233Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,645f021bd3b893dba4744fac,64673689f540fcecf369ba52,,,,,,,,
645f0b70dd6d7c8a0f35f80c,ok,63552666506fee74687ceca6,645f0b70dd6d7c8a0f35f80a,,,,,2023-05-13T04:00:48.326Z,2023-05-13T04:00:48.326Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,645f0b93dd6d7c8a0f35f836,6469afcdfe768cafbe3f920b,,,,,,,,
645f6829dd6d7c8a0f35fb85,mypost,63a948b781178b4c4af8c6f5,,,,,,2023-05-13T10:36:25.334Z,2023-05-13T10:36:25.335Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,64621760204de1178595224c,,,,,,,,,
64630ea1ce808673018d3f03,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣶⣾⣿⣿⣿⣿⣶⣦⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⢿⣿⣿⣿⣽⣿⣿⣿⣿⣷⣤⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣾⣿⣿⣿⣿⣿⣿⢿⡿⣿⣿⣿⣿⣿⣿⣿⣟⣿⡿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⣿⠟⠉⠁⠀⠀⠀⠀⠀⠉⠈⠉⠛⠛⢿⣿⣿⢿⣧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣿⣿⣿⡿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠸⢻⣿⣿⡟⢁⡴⠶⠶⣶⣶⣤⡀⠀⠀⠀⢀⣤⣤⣄⣀⣀⢸⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣷⡏⢀⣴⣶⣲⢿⣿⠆⠀⠀⢠⣿⣿⣭⣥⣄⡉⢳⡟⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣿⣿⡿⠃⠈⠛⠀⠀⠀⠀⠀⠀⠀⠀⠈⠁⠉⠉⠹⠗⠙⡇⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⢀⡄⢿⣿⠁⠀⠀⠀⠀⠀⠀⠀⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⡺⡿⣿⣿⡄⠀⠀⠀⠀⠀⠀⢶⣾⠿⠶⠷⣶⠀⠀⠀⠀⠀⠀⢠⣿⣵⣿⡀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⣿⡀⢻⣿⣷⠀⠀⠀⠀⠀⠀⠀⠁⠀⠀⠀⠁⠀⠀⠀⠀⠀⠀⣼⣿⡋⢏⡃⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠈⢿⠿⣿⣟⠀⠀⠀⠀⠀⢀⡴⠖⠚⠛⠓⠶⣤⡀⠀⠀⠀⠀⢸⣿⣦⠟⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠐⠛⣿⠀⠀⠀⠀⠀⠀⠀⠐⢦⣤⣤⡦⠈⠀⠀⠀⠀⠀⣸⠷⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣦⣀⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣨⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿⣷⣼⣦⡀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣶⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⣷⣶⣦⣶⣶⣶⣾⣿⣿⣿⣿⢿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⠟⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠈⢿⡿⠛⠛⠛⠛⠛⠛⠛⠉⠉⠀⠀⠀⣇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡇⠀⠀⠀⠈⣷⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣾⡇⠀⠀⠀⠀⠈⠻⢷⣤⣀⡴⠚⠀⠀⠀⠀⠀⠀⣾⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⢴⣾⣿⠁⠀⠀⠀⠀⠀⠀⠀⠛⠋⠁⠀⠀⠀⠀⠀⠀⠀⣿⣿⢦⡀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⢀⣠⢞⡅⠈⢿⣿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣰⡿⠃⠀⣌⠲⢄⡀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⣀⢴⣫⠾⠋⠀⠀⠀⠈⠛⢿⣷⣦⣀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣤⠾⠟⠉⠀⠀⠀⠈⠳⢤⡉⠒⢤⣀⠀⠀\n⣀⠤⢖⣮⠷⠛⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠉⠛⠓⠒⠒⠒⠒⠒⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⢤⣈⠑⠲\n⣷⠶⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⡾\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀\n⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⣀⡄\n⢽⣿⣿⠛⢻⣿⣿⣿⣿⠛⠛⠛⠛⢻⣿⣿⠿⠛⠛⠿⣿⡟⠛⠛⠛⠛⣿⡟⢿⣿⣿⣿⠛⢻⡟⠛⠛⠛⠻⣿⣿⣿⡇\n⢸⣿⣿⠀⢸⣿⣿⣿⣿⠀⢿⣿⣿⣿⡿⠁⣴⣶⣶⣾⣿⡇⠀⣿⣿⣿⣿⡏⢀⠙⢿⣿⠀⢸⡇⠀⣷⣷⣆⠈⢿⣿⡇\n⢸⣿⣿⠀⢸⣿⣿⣿⣿⠀⢤⣤⣴⣿⣧⠀⢿⣿⣤⠀⣿⡇⠀⣤⣤⣼⣿⡇⠀⣷⣄⠙⠀⢸⡇⠀⣿⣿⡟⠀⣸⣿⡇\n⢸⣿⣿⣀⣈⣉⣉⣉⣿⣀⣈⣉⣉⣹⣿⣷⣄⣈⣁⣤⣿⣇⣀⣉⣉⣉⣿⣇⣀⣿⣿⣷⣄⣸⣧⣀⣉⣉⣀⣴⣿⣿⡇,634d65bdb3114411daa05050,,,,,,2023-05-16T05:03:29.765Z,2023-05-16T05:03:29.765Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
6463426d5e47b2316c9a584b,mypost,63a948b781178b4c4af8c6f5,,,,,,2023-05-16T08:44:29.237Z,2023-05-16T08:44:29.238Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,6464749b5e47b2316c9a5be4,,,,,,,,,
646454415e47b2316c9a5ba7,https://support.google.com/youtube/answer/1646861?hl=vi,634d65bdb3114411daa05050,,,,,,2023-05-17T04:12:49.735Z,2023-05-17T04:12:49.736Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,,,,,,,,,,
64649cc79e588bbdd2c8c89d,js\n,634d65bdb3114411daa05050,64649cc69e588bbdd2c8c899,64649cc79e588bbdd2c8c89b,,,,2023-05-17T09:22:15.641Z,2023-05-17T09:22:15.641Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,64672669f540fcecf369b89b,64672670f540fcecf369b8a3,6468e9f3fe768cafbe3f8f11,,,,,,,
64658c19054f592ee27f78f4,mypost,63a948b781178b4c4af8c6f5,,,,,,2023-05-18T02:23:21.903Z,2023-05-18T02:23:21.903Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,6468ea69fe768cafbe3f8f34,,,,,,,,,
6469c470fe768cafbe3f93f7,bsfhin hyy\njuii,634d65bdb3114411daa05050,,,,,,2023-05-21T07:12:48.198Z,2023-05-21T07:12:48.199Z,,,,0,,public,,634d65bdb3114411daa05050,,,,,,,,,0,,648bf94b93b625adbe70f68e,,,,,,,,,
