content,image,image_lowquality,images,images_lowquality,images_description,video,username,author,created_at
,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/335066964_204768872144712_2796984855882721517_n.jpg?stp=cp1_dst-jpg_e15_fr_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=RvtK9s2LYWUAX8tqI6o&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfCNdap1LoJkuA-0LFeTqO0Iqvrx65deVkyEnI-9AaK-mA&oe=64A89287,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/335066964_204768872144712_2796984855882721517_n.jpg?stp=cp1_dst-jpg_e15_p320x320_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=RvtK9s2LYWUAX8tqI6o&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfC6m81DWALsrwmMsCQzMtWHuyL3jMwCLILrX6xWZQSldg&oe=64A89287,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/335066964_204768872144712_2796984855882721517_n.jpg?stp=cp1_dst-jpg_e15_fr_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=RvtK9s2LYWUAX8tqI6o&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfCNdap1LoJkuA-0LFeTqO0Iqvrx65deVkyEnI-9AaK-mA&oe=64A89287'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/335066964_204768872144712_2796984855882721517_n.jpg?stp=cp1_dst-jpg_e15_p320x320_q65&_nc_cat=105&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=RvtK9s2LYWUAX8tqI6o&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfC6m81DWALsrwmMsCQzMtWHuyL3jMwCLILrX6xWZQSldg&oe=64A89287'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
"Chính thức khánh thành công trình cầu cá tra 2 tầng trị giá 1 tỷ rưỡi sau 3 tháng xây dựng.
Cảm ơn và tạm biệt anh em",https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333920228_1892425211112699_6605913519387894390_n.png?_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=Kzb93__zxQEAX-yQX0C&_nc_ht=scontent-ord5-2.xx&oh=00_AfBEyGSHlDQSt9b61L-k29p13QH-v2iAbkBST_VIRlDlNA&oe=64A86F25,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333920228_1892425211112699_6605913519387894390_n.png?stp=dst-png_s320x320&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=Kzb93__zxQEAX-yQX0C&_nc_ht=scontent-ord5-2.xx&oh=00_AfAKtcwim4gWz6_i_FlacZYDC86tch9vppvGyUMoUlunYQ&oe=64A86F25,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333920228_1892425211112699_6605913519387894390_n.png?_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=Kzb93__zxQEAX-yQX0C&_nc_ht=scontent-ord5-2.xx&oh=00_AfBEyGSHlDQSt9b61L-k29p13QH-v2iAbkBST_VIRlDlNA&oe=64A86F25'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333920228_1892425211112699_6605913519387894390_n.png?stp=dst-png_s320x320&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=Kzb93__zxQEAX-yQX0C&_nc_ht=scontent-ord5-2.xx&oh=00_AfAKtcwim4gWz6_i_FlacZYDC86tch9vppvGyUMoUlunYQ&oe=64A86F25'],['Có thể là tranh biếm họa'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
Đó giờ tụi em khiêm tốn đáng iu nên ít nói về bản thân. Cờ clíp này hân hạnh đc W2W Cartoon tóm tắt về quá trình gọi vốn sấp mặt và cung cấp thêm thông tin về những vấn đề nhiều khi ko có ai thắc mắc. Cám ơn mấy cha bên W2W he <3,,https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/322355511_597505685234934_1452348521133766831_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=-CcwEZpLA5cAX8a86tB&_nc_ht=scontent-ord5-2.xx&oh=00_AfBWtiapskFxQsEFhpzRUJ3EYfGNGCrdQ0ZKik5b4LXduA&oe=64A9965E,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/322355511_597505685234934_1452348521133766831_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=-CcwEZpLA5cAX8a86tB&_nc_ht=scontent-ord5-2.xx&oh=00_AfBWtiapskFxQsEFhpzRUJ3EYfGNGCrdQ0ZKik5b4LXduA&oe=64A9965E'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/10000000_8896645077043322_151544994213216908_n.mp4?_nc_cat=107&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=h0WvBhVzAnQAX9fTtbI&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfBv7qbtS2DyLXWjMh35vk84lMdzxRX-YnC27-LyMKyZng&oe=64A8ADA5,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
"Cập nhật tình hình cho mọi người.
Team Thỏ Bảy Màu và Comicola sẽ bắt đầu tiến hành đối soát trong vòng 10 ngày.
Sau 10 ngày tụi tui sẽ cập nhật kế hoạch sử dụng vốn chi tiết, timeline sản xuất và chuẩn bị phần quà cho mọi người he <3",,,[],[],[],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
Thì ra đây chính là mùi vị của sự giàu sang ._.,,https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfBq-KnTiFgCQHJcZ_D9rk_RgXT9Lx4mgJ_H6EEh0yMn0w&oe=64CBA467&_nc_sid=7da55a,[],"['https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfBq-KnTiFgCQHJcZ_D9rk_RgXT9Lx4mgJ_H6EEh0yMn0w&oe=64CBA467&_nc_sid=7da55a', 'https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfC3FZq1HzMwKrZAW3Ki0VKT9VvN1ZBdpPFi1crV-W16Qg&oe=64CB99B9&_nc_sid=7da55a', 'https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An-0mG6nK_Uk-eBw_Z5hXaQPl2Il-GAtgNisMF_CPi6qvu85Lx2-5PalMJvS7fIbuodHct0V3tJrvSxzau9mOcNxqVhoiy8lxxQ9edz-6r6_o9YroQ.png?ccb=10-5&oh=00_AfDlp5owrGyCCB6bLLSuHkBB_NGTPhnHsXNx_DHsFnbIEg&oe=64CBA444&_nc_sid=7da55a']",[],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332758607_890334958901988_8124173570045554841_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=BG-i-TFgfekAX8bKodG&_nc_ht=scontent-ord5-1.xx&oh=00_AfAquVmOnWYxlhGz2F3tV2-v1UDtPe9Gl3Jyc8uM1UvASA&oe=64A967B7,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332758607_890334958901988_8124173570045554841_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=BG-i-TFgfekAX8bKodG&_nc_ht=scontent-ord5-1.xx&oh=00_AfCJTbM_FOI21oefv2g4twNjpGn769iZKcAgMgI85mnQJA&oe=64A967B7,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332758607_890334958901988_8124173570045554841_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=BG-i-TFgfekAX8bKodG&_nc_ht=scontent-ord5-1.xx&oh=00_AfAquVmOnWYxlhGz2F3tV2-v1UDtPe9Gl3Jyc8uM1UvASA&oe=64A967B7'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332758607_890334958901988_8124173570045554841_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=BG-i-TFgfekAX8bKodG&_nc_ht=scontent-ord5-1.xx&oh=00_AfCJTbM_FOI21oefv2g4twNjpGn769iZKcAgMgI85mnQJA&oe=64A967B7'],"[""Có thể là tranh biếm họa về \u200evăn bản cho biết '\u200eT7M SUNWOLP ANIMATIND a ا 5282 Người ủng hộ 508 1,543,187,900 đ Đã ủng hộ Nhận xét 1 ngày còn lại 1,200,000,000 đ Mục tiêu 129% Thành công\u200e'\u200e""]",,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
Vl t mới ngủ dậy đã gần lên tỷ rưỡi. Những đại gia ẩn mình up sọt những giờ cuối cùng trước khi đóng donate xin hãy hiện thân ._.,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332691858_706293037860035_5967598264527989697_n.png?_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=9t4RXuEQauoAX_imVER&_nc_ht=scontent-ord5-1.xx&oh=00_AfDdslfFyPQuYHudlVk7Q5qK4zHMJD_nCOcY-WRrMkIumg&oe=64A9C4A9,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332691858_706293037860035_5967598264527989697_n.png?stp=dst-png_s320x320&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=9t4RXuEQauoAX_imVER&_nc_ht=scontent-ord5-1.xx&oh=00_AfDldWW0d8WUO9EbMdwO7M-TYGzCO9jQ32VgSUY9Jwkf8A&oe=64A9C4A9,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332691858_706293037860035_5967598264527989697_n.png?_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=9t4RXuEQauoAX_imVER&_nc_ht=scontent-ord5-1.xx&oh=00_AfDdslfFyPQuYHudlVk7Q5qK4zHMJD_nCOcY-WRrMkIumg&oe=64A9C4A9'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332691858_706293037860035_5967598264527989697_n.png?stp=dst-png_s320x320&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=9t4RXuEQauoAX_imVER&_nc_ht=scontent-ord5-1.xx&oh=00_AfDldWW0d8WUO9EbMdwO7M-TYGzCO9jQ32VgSUY9Jwkf8A&oe=64A9C4A9'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
109%.,,https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfC3FZq1HzMwKrZAW3Ki0VKT9VvN1ZBdpPFi1crV-W16Qg&oe=64CB99B9&_nc_sid=7da55a,[],"['https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfC3FZq1HzMwKrZAW3Ki0VKT9VvN1ZBdpPFi1crV-W16Qg&oe=64CB99B9&_nc_sid=7da55a', 'https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfBq-KnTiFgCQHJcZ_D9rk_RgXT9Lx4mgJ_H6EEh0yMn0w&oe=64CBA467&_nc_sid=7da55a', 'https://scontent-ord5-1.xx.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfBKJyXByk4xkEXT7lTmZV2ppQo3gf5CejsDQ5wEkZiDbA&oe=64CB9E9F&_nc_sid=7da55a']",[],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
"Thấy con Thỏ đang lỏ, ông Bụff bất ngờ hiện lên và nói:",https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332698201_1168745040472388_7872810480236353292_n.png?_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=ClAYMSy52Y0AX98gRUA&_nc_ht=scontent-ord5-2.xx&oh=00_AfBRvfUq7eo7dirLclvyPI6kJPX74PW09oK3xd-jXD7EMg&oe=64A9098D,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332698201_1168745040472388_7872810480236353292_n.png?stp=dst-png_p320x320&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=ClAYMSy52Y0AX98gRUA&_nc_ht=scontent-ord5-2.xx&oh=00_AfDnqlclUEBVAAMOCeeNY4jundH6QyDHX-HssVcyNXD7tg&oe=64A9098D,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332698201_1168745040472388_7872810480236353292_n.png?_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=ClAYMSy52Y0AX98gRUA&_nc_ht=scontent-ord5-2.xx&oh=00_AfBRvfUq7eo7dirLclvyPI6kJPX74PW09oK3xd-jXD7EMg&oe=64A9098D'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332698201_1168745040472388_7872810480236353292_n.png?stp=dst-png_p320x320&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=ClAYMSy52Y0AX98gRUA&_nc_ht=scontent-ord5-2.xx&oh=00_AfDnqlclUEBVAAMOCeeNY4jundH6QyDHX-HssVcyNXD7tg&oe=64A9098D'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,
Tick trong lòng người hâm mộ chính là chiếc tick cao quý nhất 😎😎😎,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332360781_764735051370671_6165349538736990016_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=4hTSZHxFF-AAX9Q98LA&_nc_ht=scontent-ord5-1.xx&oh=00_AfAVR5yNsj3hY8R-HKLHchyDll9a2dSQE4ovBCLf1NDCpQ&oe=64AA06A4,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332360781_764735051370671_6165349538736990016_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=4hTSZHxFF-AAX9Q98LA&_nc_ht=scontent-ord5-1.xx&oh=00_AfCSX3bPAow1_E84Y2_Nze9xSkf_URHIem4GYH27sQt1GA&oe=64AA06A4,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332360781_764735051370671_6165349538736990016_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=4hTSZHxFF-AAX9Q98LA&_nc_ht=scontent-ord5-1.xx&oh=00_AfAVR5yNsj3hY8R-HKLHchyDll9a2dSQE4ovBCLf1NDCpQ&oe=64AA06A4'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332360781_764735051370671_6165349538736990016_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=4hTSZHxFF-AAX9Q98LA&_nc_ht=scontent-ord5-1.xx&oh=00_AfCSX3bPAow1_E84Y2_Nze9xSkf_URHIem4GYH27sQt1GA&oe=64AA06A4'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-20 02:06:42
Biết ông Hai ko?,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/331982027_571752598241088_341202052821618750_n.png?_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PTV9gEtjU8wAX-Uq7mW&_nc_ht=scontent-ord5-2.xx&oh=00_AfCWg5mcaqw6FfM4LAEbEp311Nf1AIxA8GLgzRIpwKofLA&oe=64A8A5FC,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/331982027_571752598241088_341202052821618750_n.png?stp=dst-png_p320x320&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PTV9gEtjU8wAX-Uq7mW&_nc_ht=scontent-ord5-2.xx&oh=00_AfB8Pq-D5KigzcDXAHcvfADKaJbP7tfe_NI9iXEpa01QGw&oe=64A8A5FC,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/331982027_571752598241088_341202052821618750_n.png?_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PTV9gEtjU8wAX-Uq7mW&_nc_ht=scontent-ord5-2.xx&oh=00_AfCWg5mcaqw6FfM4LAEbEp311Nf1AIxA8GLgzRIpwKofLA&oe=64A8A5FC'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/331982027_571752598241088_341202052821618750_n.png?stp=dst-png_p320x320&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=PTV9gEtjU8wAX-Uq7mW&_nc_ht=scontent-ord5-2.xx&oh=00_AfB8Pq-D5KigzcDXAHcvfADKaJbP7tfe_NI9iXEpa01QGw&oe=64A8A5FC'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-19 12:46:57
"Còn 5 ngày nữa chiến dịch sẽ kết thúc. Team Thỏ đã nhận được 65% số tiền ủng hộ từ các nhà hảo hán và thông báo một tin siêu ngầu và rầu: HOẠT HÌNH VẪN Ở RẤT XA. Nhưng mọi người đừng lo lắng, vì như 1 nhà hiềnXem thêm triết từng nói: 1 cánh én không làm nên mùa xuân, 3 cây chụm lại lớn hơn 21 quắc Nếu chưa thể donate mọi người có thể ủng hộ Thỏ bằng 1 like, 1 sub, 1 share để HOẠT HÌNH CON THỎ đến với tất cả mọi người. Team Thỏ đang huy động mọi nguồn lực từ con người đến súc vật để chuẩn bị quà và làm ngày đêm để mang phim quạt hình cho mọi người.
PS: Dạo này ông Năm hơi yếu nên tiến độ có hơi chậm, shop bán quạt của chị Xô cũng bị công an hốt lên phường rồi, vì vậy hoạt hình sẽ trễ 1 chút. Nhưng chắc chắn sẽ có. Tin em, em uy tín vl 😎",https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/322192927_3321920844714560_7566560592572805080_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=KW2xgm6N6kQAX9QsWM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBFgw2y9SLmkRhPeVqDbsgGEVpI-tVeDKenp796RsN-7A&oe=64A8B896,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/322192927_3321920844714560_7566560592572805080_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=KW2xgm6N6kQAX9QsWM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBfjX3WjhURXHpJtumzz4RjRbz5uleXCl9L9TpagZxCbQ&oe=64A8B896,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/322192927_3321920844714560_7566560592572805080_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=KW2xgm6N6kQAX9QsWM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBFgw2y9SLmkRhPeVqDbsgGEVpI-tVeDKenp796RsN-7A&oe=64A8B896'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/322192927_3321920844714560_7566560592572805080_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=KW2xgm6N6kQAX9QsWM7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBfjX3WjhURXHpJtumzz4RjRbz5uleXCl9L9TpagZxCbQ&oe=64A8B896'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-16 13:29:21
"Tôi mang cho em đoá hoa không phai nhạt
Em vì không có tiền làm hoạt hình đi bán quạt cho người ta..",https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/330860638_1326930324820926_3809700435237225386_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=fHWkAmCpz2IAX_-hu2x&_nc_ht=scontent-ord5-1.xx&oh=00_AfDQmC7JWlAsAXkYWAeyIvhAn8PRzD96rPmQEdbfS8gQGQ&oe=64A982D0,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/330860638_1326930324820926_3809700435237225386_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=fHWkAmCpz2IAX_-hu2x&_nc_ht=scontent-ord5-1.xx&oh=00_AfBsjRNYWb8AxferZEQlJx_KRgPk2Ti9DWd0D65q7lKgdA&oe=64A982D0,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/330860638_1326930324820926_3809700435237225386_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=fHWkAmCpz2IAX_-hu2x&_nc_ht=scontent-ord5-1.xx&oh=00_AfDQmC7JWlAsAXkYWAeyIvhAn8PRzD96rPmQEdbfS8gQGQ&oe=64A982D0'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/330860638_1326930324820926_3809700435237225386_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=fHWkAmCpz2IAX_-hu2x&_nc_ht=scontent-ord5-1.xx&oh=00_AfBsjRNYWb8AxferZEQlJx_KRgPk2Ti9DWd0D65q7lKgdA&oe=64A982D0'],['Không có mô tả ảnh.'],,Thỏ Bảy Màu,64a4e00235de73389c5bfcb8,2023-02-14 13:14:24
